assay,rep,monosome_fitness,monosome_rate,revert_rate,n_gen,pop_id
a1240,33,0.0499999995007974,2.1544346900318822e-06,1e-07,24,p44673
a1240,34,0.0499999995007974,2.1544346900318822e-06,1e-07,24,p44674
a1240,35,0.0499999995007974,2.1544346900318822e-06,1e-07,24,p44675
a1241,0,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44676
a1241,1,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44677
a1241,2,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44678
a1241,3,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44679
a1241,4,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44680
a1241,5,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44681
a1241,6,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44682
a1241,7,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44683
a1241,8,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44684
a1241,9,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44685
a1241,10,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44686
a1241,11,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44687
a1241,12,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44688
a1241,13,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44689
a1241,14,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44690
a1241,15,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44691
a1241,16,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44692
a1241,17,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44693
a1241,18,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44694
a1241,19,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44695
a1241,20,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44696
a1241,21,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44697
a1241,22,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44698
a1241,23,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44699
a1241,24,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44700
a1241,25,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44701
a1241,26,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44702
a1241,27,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44703
a1241,28,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44704
a1241,29,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44705
a1241,30,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44706
a1241,31,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44707
a1241,32,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44708
a1241,33,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44709
a1241,34,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44710
a1241,35,0.0499999995007974,2.1544346900318822e-06,4.641588833612782e-07,24,p44711
a1242,0,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44712
a1242,1,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44713
a1242,2,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44714
a1242,3,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44715
a1242,4,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44716
a1242,5,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44717
a1242,6,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44718
a1242,7,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44719
a1242,8,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44720
a1242,9,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44721
a1242,10,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44722
a1242,11,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44723
a1242,12,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44724
a1242,13,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44725
a1242,14,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44726
a1242,15,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44727
a1242,16,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44728
a1242,17,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44729
a1242,18,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44730
a1242,19,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44731
a1242,20,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44732
a1242,21,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44733
a1242,22,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44734
a1242,23,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44735
a1242,24,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44736
a1242,25,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44737
a1242,26,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44738
a1242,27,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44739
a1242,28,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44740
a1242,29,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44741
a1242,30,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44742
a1242,31,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44743
a1242,32,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44744
a1242,33,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44745
a1242,34,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44746
a1242,35,0.0499999995007974,2.1544346900318822e-06,2.1544346900318822e-06,24,p44747
a1243,0,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44748
a1243,1,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44749
a1243,2,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44750
a1243,3,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44751
a1243,4,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44752
a1243,5,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44753
a1243,6,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44754
a1243,7,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44755
a1243,8,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44756
a1243,9,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44757
a1243,10,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44758
a1243,11,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44759
a1243,12,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44760
a1243,13,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44761
a1243,14,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44762
a1243,15,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44763
a1243,16,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44764
a1243,17,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44765
a1243,18,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44766
a1243,19,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44767
a1243,20,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44768
a1243,21,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44769
a1243,22,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44770
a1243,23,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44771
a1243,24,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44772
a1243,25,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44773
a1243,26,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44774
a1243,27,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44775
a1243,28,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44776
a1243,29,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44777
a1243,30,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44778
a1243,31,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44779
a1243,32,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44780
a1243,33,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44781
a1243,34,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44782
a1243,35,0.0499999995007974,2.1544346900318822e-06,9.999999999999999e-06,24,p44783
a1244,0,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44784
a1244,1,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44785
a1244,2,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44786
a1244,3,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44787
a1244,4,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44788
a1244,5,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44789
a1244,6,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44790
a1244,7,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44791
a1244,8,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44792
a1244,9,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44793
a1244,10,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44794
a1244,11,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44795
a1244,12,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44796
a1244,13,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44797
a1244,14,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44798
a1244,15,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44799
a1244,16,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44800
a1244,17,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44801
a1244,18,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44802
a1244,19,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44803
a1244,20,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44804
a1244,21,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44805
a1244,22,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44806
a1244,23,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44807
a1244,24,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44808
a1244,25,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44809
a1244,26,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44810
a1244,27,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44811
a1244,28,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44812
a1244,29,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44813
a1244,30,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44814
a1244,31,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44815
a1244,32,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44816
a1244,33,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44817
a1244,34,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44818
a1244,35,0.0499999995007974,2.1544346900318822e-06,4.641588833612772e-05,24,p44819
a1245,0,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44820
a1245,1,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44821
a1245,2,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44822
a1245,3,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44823
a1245,4,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44824
a1245,5,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44825
a1245,6,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44826
a1245,7,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44827
a1245,8,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44828
a1245,9,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44829
a1245,10,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44830
a1245,11,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44831
a1245,12,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44832
a1245,13,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44833
a1245,14,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44834
a1245,15,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44835
a1245,16,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44836
a1245,17,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44837
a1245,18,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44838
a1245,19,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44839
a1245,20,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44840
a1245,21,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44841
a1245,22,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44842
a1245,23,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44843
a1245,24,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44844
a1245,25,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44845
a1245,26,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44846
a1245,27,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44847
a1245,28,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44848
a1245,29,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44849
a1245,30,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44850
a1245,31,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44851
a1245,32,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44852
a1245,33,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44853
a1245,34,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44854
a1245,35,0.0499999995007974,2.1544346900318822e-06,0.00021544346900318823,24,p44855
a1246,0,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44856
a1246,1,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44857
a1246,2,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44858
a1246,3,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44859
a1246,4,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44860
a1246,5,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44861
a1246,6,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44862
a1246,7,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44863
a1246,8,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44864
a1246,9,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44865
a1246,10,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44866
a1246,11,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44867
a1246,12,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44868
a1246,13,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44869
a1246,14,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44870
a1246,15,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44871
a1246,16,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44872
a1246,17,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44873
a1246,18,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44874
a1246,19,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44875
a1246,20,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44876
a1246,21,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44877
a1246,22,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44878
a1246,23,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44879
a1246,24,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44880
a1246,25,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44881
a1246,26,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44882
a1246,27,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44883
a1246,28,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44884
a1246,29,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44885
a1246,30,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44886
a1246,31,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44887
a1246,32,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44888
a1246,33,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44889
a1246,34,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44890
a1246,35,0.0499999995007974,2.1544346900318822e-06,0.001,24,p44891
a1247,0,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44892
a1247,1,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44893
a1247,2,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44894
a1247,3,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44895
a1247,4,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44896
a1247,5,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44897
a1247,6,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44898
a1247,7,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44899
a1247,8,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44900
a1247,9,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44901
a1247,10,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44902
a1247,11,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44903
a1247,12,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44904
a1247,13,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44905
a1247,14,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44906
a1247,15,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44907
a1247,16,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44908
a1247,17,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44909
a1247,18,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44910
a1247,19,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44911
a1247,20,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44912
a1247,21,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44913
a1247,22,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44914
a1247,23,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44915
a1247,24,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44916
a1247,25,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44917
a1247,26,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44918
a1247,27,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44919
a1247,28,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44920
a1247,29,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44921
a1247,30,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44922
a1247,31,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44923
a1247,32,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44924
a1247,33,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44925
a1247,34,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44926
a1247,35,0.0499999995007974,2.1544346900318822e-06,0.004641588833612773,24,p44927
